unit_id,station_id,zone,is_sensored,entry_time_s,exit_time_s,cycle_time_s,takt_time_s,torque_reading,true_cycle_time_s,pass_fail,defect_flag,defect_cause
VEH-0008,32,Final Assembly,TRUE,1465.5,1504.08,38.58,36.8,,38.58,PASS,0,
VEH-0008,33,Final Assembly,TRUE,1504.08,1535.1,31.02,32.6,45.12,31.02,,0,
VEH-0008,34,Final Assembly,TRUE,1535.1,1608.28,73.18,68,,73.18,,0,
VEH-0008,35,Final Assembly,TRUE,1608.28,1668.45,60.17,68.6,,60.17,,0,
VEH-0008,36,Final Assembly,TRUE,1668.45,1728.22,59.77,62.3,43.64,59.77,,0,
VEH-0008,37,Final Assembly,TRUE,1728.22,1770.03,41.81,42.2,,41.81,,0,
VEH-0008,38,Final Assembly,TRUE,1770.03,1803.85,33.82,33.9,,33.82,,0,
VEH-0008,39,Final Assembly,FALSE,1803.85,1858.2,,57.4,,54.35,,0,
VEH-0008,40,Final Assembly,TRUE,1858.2,1904.24,46.04,47.6,,46.04,,0,
VEH-0009,1,Body,FALSE,0,47.08,,45,,47.08,,0,
VEH-0009,2,Body,FALSE,47.08,121.57,,68,,74.49,,0,
VEH-0009,3,Body,FALSE,121.57,176.73,,59.3,,55.16,,0,
VEH-0009,4,Body,TRUE,176.73,232.15,55.42,53.9,,55.42,,0,
VEH-0009,5,Body,TRUE,232.15,267.17,35.02,36.2,,35.02,PASS,0,
VEH-0009,6,Body,FALSE,267.17,302.49,,36.2,,35.32,,0,
VEH-0009,7,Body,FALSE,302.49,333.84,,32.3,,31.35,,0,
VEH-0009,8,Body,FALSE,333.84,395.65,,64.6,,61.81,,0,
VEH-0009,9,Body,FALSE,395.65,449.78,,54,,54.13,PASS,0,
VEH-0009,10,Body,TRUE,449.78,505.65,55.87,58.3,,55.87,,0,
VEH-0009,11,Body,TRUE,505.65,536.87,31.22,30.8,,31.22,PASS,0,
VEH-0009,12,Body,TRUE,536.87,605.5,68.63,68.8,,68.63,,0,
VEH-0009,13,Body,TRUE,605.5,668.04,62.54,63.3,43.64,62.54,PASS,0,
VEH-0009,14,Body,TRUE,668.04,705.43,37.39,38.5,46.13,37.39,,0,
VEH-0009,15,Body,FALSE,705.43,743.66,,37.3,,38.23,PASS,0,
VEH-0009,16,Paint,FALSE,743.66,779.14,,37.3,,35.48,,0,
VEH-0009,17,Paint,TRUE,779.14,821.55,42.41,42.2,,42.41,,0,
VEH-0009,18,Paint,FALSE,821.55,874.47,,51,,52.92,,0,
VEH-0009,19,Paint,TRUE,874.47,917.83,43.36,47.3,45.82,43.36,,0,
VEH-0009,20,Paint,TRUE,917.83,958.05,40.22,41.6,,40.22,,0,
VEH-0009,21,Paint,TRUE,958.05,1014.11,56.06,54.5,,56.06,,0,
VEH-0009,22,Paint,TRUE,1014.11,1048.35,34.24,35.6,,34.24,PASS,0,
VEH-0009,23,Final Assembly,TRUE,1048.35,1086.28,37.93,41.7,,37.93,,0,
VEH-0009,24,Final Assembly,TRUE,1086.28,1127.33,41.05,44.7,,41.05,,0,
VEH-0009,25,Final Assembly,TRUE,1127.33,1175.65,48.32,48.2,,48.32,,0,
VEH-0009,26,Final Assembly,TRUE,1175.65,1237.85,62.2,61.4,,62.2,PASS,0,
VEH-0009,27,Final Assembly,TRUE,1237.85,1274.13,36.28,38,45.96,36.28,,0,
VEH-0009,28,Final Assembly,FALSE,1274.13,1320.53,,50.6,,46.4,,0,
VEH-0009,29,Final Assembly,TRUE,1320.53,1374.05,53.52,53.7,43.18,53.52,,0,
VEH-0009,30,Final Assembly,TRUE,1374.05,1404.91,30.86,31.9,,30.86,,0,
VEH-0009,31,Final Assembly,TRUE,1404.91,1459.34,54.43,54.3,,54.43,,0,
VEH-0009,32,Final Assembly,TRUE,1459.34,1494.56,35.22,36.8,,35.22,PASS,0,
VEH-0009,33,Final Assembly,TRUE,1494.56,1526.53,31.97,32.6,46.51,31.97,,0,
VEH-0009,34,Final Assembly,TRUE,1526.53,1592.57,66.04,68,,66.04,,0,
VEH-0009,35,Final Assembly,TRUE,1592.57,1664.04,71.47,68.6,,71.47,,0,
VEH-0009,36,Final Assembly,TRUE,1664.04,1722.82,58.78,62.3,45.79,58.78,,0,
VEH-0009,37,Final Assembly,TRUE,1722.82,1768.06,45.24,42.2,,45.24,,0,
VEH-0009,38,Final Assembly,TRUE,1768.06,1797.76,29.7,33.9,,29.7,,0,
VEH-0009,39,Final Assembly,FALSE,1797.76,1852.87,,57.4,,55.11,,0,
VEH-0009,40,Final Assembly,TRUE,1852.87,1901.84,48.97,47.6,,48.97,,0,
VEH-0010,1,Body,FALSE,0,44.54,,45,,44.54,,0,
VEH-0010,2,Body,FALSE,44.54,114.39,,68,,69.85,,0,
VEH-0010,3,Body,FALSE,114.39,176.75,,59.3,,62.36,,0,
VEH-0010,4,Body,TRUE,176.75,224.69,47.94,53.9,,47.94,,0,
VEH-0010,5,Body,TRUE,224.69,261.54,36.85,36.2,,36.85,PASS,0,
VEH-0010,6,Body,FALSE,261.54,297.25,,36.2,,35.71,,0,
VEH-0010,7,Body,FALSE,297.25,331.08,,32.3,,33.83,,0,
VEH-0010,8,Body,FALSE,331.08,394.87,,64.6,,63.79,,0,
VEH-0010,9,Body,FALSE,394.87,452.38,,54,,57.51,PASS,0,
VEH-0010,10,Body,TRUE,452.38,508.7,56.32,58.3,,56.32,,0,
VEH-0010,11,Body,TRUE,508.7,536.07,27.37,30.8,,27.37,PASS,0,
VEH-0010,12,Body,TRUE,536.07,608.49,72.42,68.8,,72.42,,0,
VEH-0010,13,Body,TRUE,608.49,669.12,60.63,63.3,42.63,60.63,PASS,0,
VEH-0010,14,Body,TRUE,669.12,707.65,38.53,38.5,44.64,38.53,,0,
VEH-0010,15,Body,FALSE,707.65,746.48,,37.3,,38.83,PASS,0,
VEH-0010,16,Paint,FALSE,746.48,785.44,,37.3,,38.96,,0,
VEH-0010,17,Paint,TRUE,785.44,827.84,42.4,42.2,,42.4,,0,
VEH-0010,18,Paint,FALSE,827.84,876.58,,51,,48.74,,0,
VEH-0010,19,Paint,TRUE,876.58,924.56,47.98,47.3,45.25,47.98,,0,
VEH-0010,20,Paint,TRUE,924.56,967.34,42.78,41.6,,42.78,,0,
VEH-0010,21,Paint,TRUE,967.34,1019.45,52.11,54.5,,52.11,,0,
VEH-0010,22,Paint,TRUE,1019.45,1054.34,34.89,35.6,,34.89,PASS,0,
VEH-0010,23,Final Assembly,TRUE,1054.34,1097.1,42.76,41.7,,42.76,,0,
VEH-0010,24,Final Assembly,TRUE,1097.1,1144.59,47.49,44.7,,47.49,,0,
VEH-0010,25,Final Assembly,TRUE,1144.59,1195.12,50.53,48.2,,50.53,,0,
VEH-0010,27,Final Assembly,TRUE,1256.77,1293.84,37.07,38,45.61,37.07,,0,
VEH-0010,28,Final Assembly,FALSE,1293.84,1341.68,,50.6,,47.84,,0,
VEH-0010,29,Final Assembly,TRUE,1341.68,1393.18,51.5,53.7,47.26,51.5,,0,
VEH-0010,30,Final Assembly,TRUE,1393.18,1425.72,32.54,31.9,,32.54,,0,
VEH-0010,31,Final Assembly,TRUE,1425.72,1479.08,53.36,54.3,,53.36,,0,
VEH-0010,32,Final Assembly,TRUE,1479.08,1517.41,38.33,36.8,,38.33,PASS,0,
VEH-0010,33,Final Assembly,TRUE,1517.41,1552.11,34.7,32.6,44.33,34.7,,0,
VEH-0010,34,Final Assembly,TRUE,1552.11,1618.66,66.55,68,,66.55,,0,
VEH-0010,35,Final Assembly,TRUE,1618.66,1685.36,66.7,68.6,,66.7,,0,
VEH-0010,36,Final Assembly,TRUE,1685.36,1750.67,65.31,62.3,46.46,65.31,,0,
VEH-0010,37,Final Assembly,TRUE,1750.67,1795.79,45.12,42.2,,45.12,,0,
VEH-0010,38,Final Assembly,TRUE,1795.79,1831.4,35.61,33.9,,35.61,,0,
VEH-0010,39,Final Assembly,FALSE,1831.4,1884.12,,57.4,,52.72,,0,
VEH-0010,40,Final Assembly,TRUE,1884.12,1932.39,48.27,47.6,,48.27,,0,
VEH-0011,1,Body,FALSE,0,46.08,,45,,46.08,,0,
VEH-0011,2,Body,FALSE,46.08,114.84,,68,,68.76,,0,
VEH-0011,3,Body,FALSE,114.84,171.8,,59.3,,56.96,,0,
VEH-0011,4,Body,TRUE,171.8,226.97,55.17,53.9,,55.17,,0,
VEH-0011,5,Body,TRUE,226.97,266.58,39.61,36.2,,39.61,PASS,0,
VEH-0011,6,Body,FALSE,266.58,305.22,,36.2,,38.64,,0,
VEH-0011,7,Body,FALSE,305.22,340.09,,32.3,,34.87,,0,
VEH-0011,8,Body,FALSE,340.09,403.04,,64.6,,62.95,,0,
VEH-0011,9,Body,FALSE,403.04,454.37,,54,,51.33,PASS,0,
VEH-0011,10,Body,TRUE,454.37,512.3,57.93,58.3,,57.93,,0,
VEH-0011,11,Body,TRUE,512.3,543.19,30.89,30.8,,30.89,PASS,0,
VEH-0011,12,Body,TRUE,543.19,615.75,72.56,68.8,,72.56,,0,
VEH-0011,13,Body,TRUE,615.75,673.68,57.93,63.3,47.29,57.93,PASS,0,
VEH-0011,14,Body,TRUE,673.68,711.88,38.2,38.5,44.36,38.2,,0,
VEH-0011,15,Body,FALSE,711.88,747.3,,37.3,,35.42,PASS,0,
VEH-0011,16,Paint,FALSE,747.3,781.52,,37.3,,34.22,,0,
VEH-0011,17,Paint,TRUE,781.52,825.46,43.94,42.2,,43.94,,0,
VEH-0011,18,Paint,FALSE,825.46,876.65,,51,,51.19,,0,
VEH-0011,19,Paint,TRUE,876.65,920.91,44.26,47.3,43.06,44.26,,0,
VEH-0011,20,Paint,TRUE,920.91,961.81,40.9,41.6,,40.9,,0,
VEH-0011,21,Paint,TRUE,961.81,1020.87,59.06,54.5,,59.06,,0,
VEH-0011,22,Paint,TRUE,1020.87,1056.01,35.14,35.6,,35.14,PASS,0,
VEH-0011,23,Final Assembly,TRUE,1056.01,1094.57,38.56,41.7,,38.56,,0,
VEH-0011,24,Final Assembly,TRUE,1094.57,1138.72,44.15,44.7,,44.15,,0,
VEH-0011,25,Final Assembly,TRUE,1138.72,1186.26,47.54,48.2,,47.54,,0,
VEH-0011,26,Final Assembly,TRUE,1186.26,1239.38,53.12,61.4,,53.12,PASS,0,
VEH-0011,27,Final Assembly,TRUE,1239.38,1277.28,37.9,38,44.65,37.9,,0,
VEH-0011,28,Final Assembly,FALSE,1277.28,1329.64,,50.6,,52.36,,0,
VEH-0011,29,Final Assembly,TRUE,1329.64,1388.31,58.67,53.7,46.69,58.67,,0,
VEH-0011,30,Final Assembly,TRUE,1388.31,1419.78,31.47,31.9,,31.47,,0,
VEH-0011,31,Final Assembly,TRUE,1419.78,1471.08,51.3,54.3,,51.3,,0,
VEH-0011,32,Final Assembly,TRUE,1471.08,1512.61,41.53,36.8,,41.53,PASS,0,
VEH-0011,33,Final Assembly,TRUE,1512.61,1545.31,32.7,32.6,45.02,32.7,,0,
VEH-0011,34,Final Assembly,TRUE,1545.31,1613.23,67.92,68,,67.92,,0,
VEH-0011,35,Final Assembly,TRUE,1613.23,1682.51,69.28,68.6,,69.28,,0,
VEH-0011,36,Final Assembly,TRUE,1682.51,1744.36,61.85,62.3,44.14,61.85,,0,
VEH-0011,37,Final Assembly,TRUE,1744.36,1785.41,41.05,42.2,,41.05,,0,
VEH-0011,38,Final Assembly,TRUE,1785.41,1819.25,33.84,33.9,,33.84,,0,
VEH-0011,39,Final Assembly,FALSE,1819.25,1875.09,,57.4,,55.84,,0,
VEH-0011,40,Final Assembly,TRUE,1875.09,1920.99,45.9,47.6,,45.9,,0,
VEH-0012,1,Body,FALSE,0,45.24,,45,,45.24,,0,
VEH-0012,2,Body,FALSE,45.24,114.89,,68,,69.65,,0,
VEH-0012,3,Body,FALSE,114.89,171.9,,59.3,,57.01,,0,
VEH-0012,4,Body,TRUE,171.9,225.56,53.66,53.9,,53.66,,0,
VEH-0012,5,Body,TRUE,225.56,261.81,36.25,36.2,,36.25,PASS,0,
VEH-0012,6,Body,FALSE,261.81,296.73,,36.2,,34.92,,0,
VEH-0012,7,Body,FALSE,296.73,327.86,,32.3,,31.13,,0,
VEH-0012,8,Body,FALSE,327.86,392.78,,64.6,,64.92,,0,
VEH-0012,9,Body,FALSE,392.78,446.43,,54,,53.65,PASS,0,
VEH-0012,10,Body,TRUE,446.43,506.19,59.76,58.3,,59.76,,0,
VEH-0012,11,Body,TRUE,506.19,535.37,29.18,30.8,,29.18,PASS,0,
VEH-0012,12,Body,TRUE,535.37,602.96,67.59,68.8,,67.59,,0,
VEH-0012,13,Body,TRUE,602.96,665.53,62.57,63.3,46.22,62.57,PASS,0,
VEH-0012,14,Body,TRUE,665.53,702.22,36.69,38.5,45.35,36.69,,0,
VEH-0012,15,Body,FALSE,702.22,739.99,,37.3,,37.77,PASS,0,
VEH-0012,16,Paint,FALSE,739.99,780.35,,37.3,,40.36,,0,
VEH-0012,17,Paint,TRUE,780.35,820.43,40.08,42.2,,40.08,,0,
VEH-0012,18,Paint,FALSE,820.43,869.75,,51,,49.32,,0,
VEH-0012,19,Paint,TRUE,869.75,914.84,45.09,47.3,42.5,45.09,,0,
VEH-0012,20,Paint,TRUE,914.84,960.11,45.27,41.6,,45.27,,0,
VEH-0012,21,Paint,TRUE,960.11,1011.22,51.11,54.5,,51.11,,0,
VEH-0012,22,Paint,TRUE,1011.22,1045.37,34.15,35.6,,34.15,PASS,0,
VEH-0012,23,Final Assembly,TRUE,1045.37,1089.82,44.45,41.7,,44.45,,0,
VEH-0012,24,Final Assembly,TRUE,1089.82,1130.59,40.77,44.7,,40.77,,0,
VEH-0012,25,Final Assembly,TRUE,1130.59,1180.61,50.02,48.2,,50.02,,0,
VEH-0012,26,Final Assembly,TRUE,1180.61,1237.67,57.06,61.4,,57.06,PASS,0,
VEH-0012,27,Final Assembly,TRUE,1237.67,1278.04,40.37,38,41.75,40.37,,0,
VEH-0012,28,Final Assembly,FALSE,1278.04,1324.2,,50.6,,46.16,,0,
VEH-0012,29,Final Assembly,TRUE,1324.2,1376.43,52.23,53.7,46.46,52.23,,0,
VEH-0012,30,Final Assembly,TRUE,1376.43,1408.28,31.85,31.9,,31.85,,0,
VEH-0012,31,Final Assembly,TRUE,1408.28,1461.67,53.39,54.3,,53.39,,0,
VEH-0012,32,Final Assembly,TRUE,1461.67,1500.95,39.28,36.8,,39.28,PASS,0,
VEH-0012,33,Final Assembly,TRUE,1500.95,1537.06,36.11,32.6,46.01,36.11,,0,
VEH-0012,34,Final Assembly,TRUE,1537.06,1602.94,65.88,68,,65.88,,0,
VEH-0012,35,Final Assembly,TRUE,1602.94,1670.11,67.17,68.6,,67.17,,0,
VEH-0012,36,Final Assembly,TRUE,1670.11,1728.39,58.28,62.3,45.15,58.28,,0,
VEH-0012,37,Final Assembly,TRUE,1728.39,1767.15,38.76,42.2,,38.76,,0,
VEH-0012,38,Final Assembly,TRUE,1767.15,1801.99,34.84,33.9,,34.84,,0,
VEH-0012,39,Final Assembly,FALSE,1801.99,1865.15,,57.4,,63.16,,0,
VEH-0012,40,Final Assembly,TRUE,1865.15,1914.46,49.31,47.6,,49.31,,0,
VEH-0013,1,Body,FALSE,0,46.16,,45,,46.16,,0,
VEH-0013,2,Body,FALSE,46.16,111.69,,68,,65.53,,0,
VEH-0013,3,Body,FALSE,111.69,171.54,,59.3,,59.85,,0,
VEH-0013,4,Body,TRUE,171.54,223.4,51.86,53.9,,51.86,,0,
VEH-0013,5,Body,TRUE,223.4,258.49,35.09,36.2,,35.09,PASS,0,
VEH-0013,6,Body,FALSE,258.49,292.14,,36.2,,33.65,,0,
VEH-0013,7,Body,FALSE,292.14,322.95,,32.3,,30.81,,0,
VEH-0013,8,Body,FALSE,322.95,383.18,,64.6,,60.23,,0,
VEH-0013,9,Body,FALSE,383.18,434.55,,54,,51.37,PASS,0,
VEH-0013,10,Body,TRUE,434.55,495.93,61.38,58.3,,61.38,,0,
VEH-0013,11,Body,TRUE,495.93,525.27,29.34,30.8,,29.34,PASS,0,
VEH-0013,12,Body,TRUE,525.27,603.13,77.86,68.8,,77.86,,0,
VEH-0013,13,Body,TRUE,603.13,667.99,64.86,63.3,45.28,64.86,PASS,0,
VEH-0013,14,Body,TRUE,667.99,704.83,36.84,38.5,46.05,36.84,,0,
VEH-0013,15,Body,FALSE,704.83,741.06,,37.3,,36.23,PASS,0,
VEH-0013,16,Paint,FALSE,741.06,778.59,,37.3,,37.53,,0,
VEH-0013,17,Paint,TRUE,778.59,826.19,47.6,42.2,,47.6,,0,
VEH-0013,18,Paint,FALSE,826.19,876.95,,51,,50.76,,0,
VEH-0013,19,Paint,TRUE,876.95,926.96,50.01,47.3,43.95,50.01,,0,
VEH-0013,20,Paint,TRUE,926.96,968.49,41.53,41.6,,41.53,,0,
VEH-0013,21,Paint,TRUE,968.49,1027.82,59.33,54.5,,59.33,,0,
VEH-0013,22,Paint,TRUE,1027.82,1062.3,34.48,35.6,,34.48,PASS,0,
VEH-0013,23,Final Assembly,TRUE,1062.3,1107.79,45.49,41.7,,45.49,,0,
VEH-0013,24,Final Assembly,TRUE,1107.79,1154.08,46.29,44.7,,46.29,,0,
VEH-0013,25,Final Assembly,TRUE,1154.08,1200.92,46.84,48.2,,46.84,,0,
VEH-0013,26,Final Assembly,TRUE,1200.92,1264.26,63.34,61.4,,63.34,PASS,0,
VEH-0013,27,Final Assembly,TRUE,1264.26,1304.11,39.85,38,45.93,39.85,,0,
VEH-0013,28,Final Assembly,FALSE,1304.11,1350.74,,50.6,,46.63,,0,
VEH-0013,29,Final Assembly,TRUE,1350.74,1402.48,51.74,53.7,44.63,51.74,,0,
VEH-0013,30,Final Assembly,TRUE,1402.48,1434.26,31.78,31.9,,31.78,,0,
VEH-0013,31,Final Assembly,TRUE,1434.26,1490.24,55.98,54.3,,55.98,,0,
VEH-0013,32,Final Assembly,TRUE,1490.24,1527.37,37.13,36.8,,37.13,PASS,0,
VEH-0013,33,Final Assembly,TRUE,1527.37,1557.79,30.42,32.6,45.57,30.42,,0,
VEH-0013,34,Final Assembly,TRUE,1557.79,1627.87,70.08,68,,70.08,,0,
VEH-0013,35,Final Assembly,TRUE,1627.87,1698.39,70.52,68.6,,70.52,,0,
VEH-0013,36,Final Assembly,TRUE,1698.39,1764.06,65.67,62.3,46.25,65.67,,0,
VEH-0013,37,Final Assembly,TRUE,1764.06,1807.23,43.17,42.2,,43.17,,0,
VEH-0013,38,Final Assembly,TRUE,1807.23,1841.01,33.78,33.9,,33.78,,0,
VEH-0013,39,Final Assembly,FALSE,1841.01,1893.64,,57.4,,52.63,,0,
VEH-0013,40,Final Assembly,TRUE,1893.64,1942.26,48.62,47.6,,48.62,,0,
VEH-0014,1,Body,FALSE,0,45.47,,45,,45.47,,0,
VEH-0014,2,Body,FALSE,45.47,108.69,,68,,63.22,,0,
VEH-0014,3,Body,FALSE,108.69,169.47,,59.3,,60.78,,0,
VEH-0014,4,Body,TRUE,169.47,220.56,51.09,53.9,,51.09,,0,
VEH-0014,5,Body,TRUE,220.56,259.07,38.51,36.2,,38.51,PASS,0,
VEH-0014,6,Body,FALSE,259.07,294.8,,36.2,,35.73,,0,
VEH-0014,7,Body,FALSE,294.8,327.32,,32.3,,32.52,,0,
VEH-0014,8,Body,FALSE,327.32,393.25,,64.6,,65.93,,0,
VEH-0014,9,Body,FALSE,393.25,442.04,,54,,48.79,PASS,0,
VEH-0014,10,Body,TRUE,442.04,498.44,56.4,58.3,,56.4,,0,
VEH-0014,11,Body,TRUE,498.44,530.85,32.41,30.8,,32.41,PASS,0,
VEH-0014,12,Body,TRUE,530.85,602.64,71.79,68.8,,71.79,,0,
VEH-0014,13,Body,TRUE,602.64,666.84,64.2,63.3,42.98,64.2,PASS,0,
VEH-0014,14,Body,TRUE,666.84,706.47,39.63,38.5,46.07,39.63,,0,
VEH-0014,15,Body,FALSE,706.47,743.86,,37.3,,37.39,PASS,0,
VEH-0014,16,Paint,FALSE,743.86,783.44,,37.3,,39.58,,0,
VEH-0014,17,Paint,TRUE,783.44,824.2,40.76,42.2,,40.76,,0,
VEH-0014,18,Paint,FALSE,824.2,873.9,,51,,49.7,,0,
VEH-0014,19,Paint,TRUE,873.9,915.34,41.44,47.3,46.38,41.44,,0,
VEH-0014,20,Paint,TRUE,915.34,957.59,42.25,41.6,,42.25,,0,
VEH-0014,21,Paint,TRUE,957.59,1007.5,49.91,54.5,,49.91,,0,
VEH-0014,22,Paint,TRUE,1007.5,1039.97,32.47,35.6,,32.47,PASS,0,
VEH-0014,23,Final Assembly,TRUE,1039.97,1079.85,39.88,41.7,,39.88,,0,
VEH-0014,24,Final Assembly,TRUE,1079.85,1126.33,46.48,44.7,,46.48,,0,
VEH-0014,25,Final Assembly,TRUE,1126.33,1173.81,47.48,48.2,,47.48,,0,
VEH-0014,26,Final Assembly,TRUE,1173.81,1232.74,58.93,61.4,,58.93,PASS,0,
VEH-0014,27,Final Assembly,TRUE,1232.74,1268.83,36.09,38,43.42,36.09,,0,
VEH-0014,28,Final Assembly,FALSE,1268.83,1314.54,,50.6,,45.71,,0,
VEH-0014,29,Final Assembly,TRUE,1314.54,1364.99,50.45,53.7,43.39,50.45,,0,
VEH-0014,30,Final Assembly,TRUE,1364.99,1397.98,32.99,31.9,,32.99,,0,
VEH-0014,31,Final Assembly,TRUE,1397.98,1451.83,53.85,54.3,,53.85,,0,
VEH-0014,32,Final Assembly,TRUE,1451.83,1487.11,35.28,36.8,,35.28,PASS,0,
VEH-0014,33,Final Assembly,TRUE,1487.11,1523.47,36.36,32.6,44,36.36,,0,
VEH-0014,34,Final Assembly,TRUE,1523.47,1595.44,71.97,68,,71.97,,0,
VEH-0014,35,Final Assembly,TRUE,1595.44,1669.6,74.16,68.6,,74.16,,0,
VEH-0014,36,Final Assembly,TRUE,1669.6,1727,57.4,62.3,45.11,57.4,,0,
VEH-0014,37,Final Assembly,TRUE,1727,1768.11,41.11,42.2,,41.11,,0,
VEH-0014,38,Final Assembly,TRUE,1768.11,1800.99,32.88,33.9,,32.88,,0,
VEH-0014,39,Final Assembly,FALSE,1800.99,1859.98,,57.4,,58.99,,0,
VEH-0014,40,Final Assembly,TRUE,1859.98,1906.1,46.12,47.6,,46.12,,0,
VEH-0015,1,Body,FALSE,0,48.48,,45,,48.48,,0,
VEH-0015,2,Body,FALSE,48.48,122.59,,68,,74.11,,0,
VEH-0015,3,Body,FALSE,122.59,180.08,,59.3,,57.49,,0,
VEH-0015,4,Body,TRUE,180.08,232.93,52.85,53.9,,52.85,,0,
VEH-0015,5,Body,TRUE,232.93,269.65,36.72,36.2,,36.72,PASS,0,
VEH-0015,6,Body,FALSE,269.65,306.46,,36.2,,36.81,,0,
VEH-0015,7,Body,FALSE,306.46,339.82,,32.3,,33.36,,0,
VEH-0015,8,Body,FALSE,339.82,410.91,,64.6,,71.09,,0,
VEH-0015,9,Body,FALSE,410.91,464.43,,54,,53.52,PASS,0,
VEH-0015,10,Body,TRUE,464.43,520.4,55.97,58.3,,55.97,,0,
VEH-0015,11,Body,TRUE,520.4,549.08,28.68,30.8,,28.68,PASS,0,
VEH-0015,12,Body,TRUE,549.08,615.37,66.29,68.8,,66.29,,0,
VEH-0015,13,Body,TRUE,615.37,678.56,63.19,63.3,47.69,63.19,PASS,0,
VEH-0015,14,Body,TRUE,678.56,716.06,37.5,38.5,45.34,37.5,,0,
VEH-0015,15,Body,FALSE,716.06,753.33,,37.3,,37.27,PASS,0,
VEH-0015,16,Paint,FALSE,753.33,792.84,,37.3,,39.51,,0,
VEH-0015,17,Paint,TRUE,792.84,840.37,47.53,42.2,,47.53,,0,
VEH-0015,18,Paint,FALSE,840.37,890.02,,51,,49.65,,0,
VEH-0015,19,Paint,TRUE,890.02,936.16,46.14,47.3,46.57,46.14,,0,
VEH-0015,20,Paint,TRUE,936.16,979.18,43.02,41.6,,43.02,,0,
VEH-0015,21,Paint,TRUE,979.18,1038.72,59.54,54.5,,59.54,,0,
VEH-0015,22,Paint,TRUE,1038.72,1075.36,36.64,35.6,,36.64,PASS,0,
VEH-0015,23,Final Assembly,TRUE,1075.36,1116.31,40.95,41.7,,40.95,,0,
VEH-0015,24,Final Assembly,TRUE,1116.31,1162.33,46.02,44.7,,46.02,,0,
VEH-0015,25,Final Assembly,TRUE,1162.33,1213.2,50.87,48.2,,50.87,,0,
VEH-0015,26,Final Assembly,TRUE,1213.2,1277.12,63.92,61.4,,63.92,PASS,0,
VEH-0015,27,Final Assembly,TRUE,1277.12,1316.08,38.96,38,46.6,38.96,,0,
VEH-0015,28,Final Assembly,FALSE,1316.08,1369.64,,50.6,,53.56,,0,
VEH-0015,29,Final Assembly,TRUE,1369.64,1427.06,57.42,53.7,45.97,57.42,,0,
VEH-0015,30,Final Assembly,TRUE,1427.06,1458.69,31.63,31.9,,31.63,,0,
VEH-0015,31,Final Assembly,TRUE,1458.69,1513.39,54.7,54.3,,54.7,,0,
VEH-0015,32,Final Assembly,TRUE,1513.39,1552.41,39.02,36.8,,39.02,PASS,0,
VEH-0015,33,Final Assembly,TRUE,1552.41,1583.68,31.27,32.6,45.55,31.27,,0,
VEH-0015,34,Final Assembly,TRUE,1583.68,1650.34,66.66,68,,66.66,,0,
VEH-0015,35,Final Assembly,TRUE,1650.34,1719.04,68.7,68.6,,68.7,,0,
VEH-0015,36,Final Assembly,TRUE,1719.04,1785.33,66.29,62.3,45.29,66.29,,0,
VEH-0015,37,Final Assembly,TRUE,1785.33,1827.63,42.3,42.2,,42.3,,0,
VEH-0015,38,Final Assembly,TRUE,1827.63,1859.22,31.59,33.9,,31.59,,0,
VEH-0015,39,Final Assembly,FALSE,1859.22,1918.76,,57.4,,59.54,,0,
VEH-0015,40,Final Assembly,TRUE,1918.76,1967.9,49.14,47.6,,49.14,,0,
VEH-0016,1,Body,FALSE,0,49.87,,45,,49.87,,0,
VEH-0016,2,Body,FALSE,49.87,111.72,,68,,61.85,,0,
VEH-0016,3,Body,FALSE,111.72,173.88,,59.3,,62.16,,0,
VEH-0016,4,Body,TRUE,173.88,226.48,52.6,53.9,,52.6,,0,
VEH-0016,5,Body,TRUE,226.48,262.91,36.43,36.2,,36.43,PASS,0,
VEH-0016,6,Body,FALSE,262.91,299.77,,36.2,,36.86,,0,
VEH-0016,7,Body,FALSE,299.77,331.22,,32.3,,31.45,,0,
VEH-0016,8,Body,FALSE,331.22,395.4,,64.6,,64.18,,0,
VEH-0016,9,Body,FALSE,395.4,443.9,,54,,48.5,PASS,0,
VEH-0016,10,Body,TRUE,443.9,504.34,60.44,58.3,,60.44,,0,
VEH-0016,11,Body,TRUE,504.34,536.8,32.46,30.8,,32.46,PASS,0,
VEH-0016,12,Body,TRUE,536.8,599.75,62.95,68.8,,62.95,,0,
VEH-0016,13,Body,TRUE,599.75,661.76,62.01,63.3,43.16,62.01,PASS,0,
VEH-0016,14,Body,TRUE,661.76,699.92,38.16,38.5,45.97,38.16,,0,
VEH-0016,15,Body,FALSE,699.92,739.06,,37.3,,39.14,PASS,0,
VEH-0016,16,Paint,FALSE,739.06,778.45,,37.3,,39.39,,0,
VEH-0016,17,Paint,TRUE,778.45,823.42,44.97,42.2,,44.97,,0,
VEH-0016,18,Paint,FALSE,823.42,873.85,,51,,50.43,,0,
VEH-0016,19,Paint,TRUE,873.85,918.44,44.59,47.3,44.83,44.59,,0,
VEH-0016,20,Paint,TRUE,918.44,961.36,42.92,41.6,,42.92,,0,
VEH-0016,21,Paint,TRUE,961.36,1012.51,51.15,54.5,,51.15,,0,
VEH-0016,22,Paint,TRUE,1012.51,1051.07,38.56,35.6,,38.56,PASS,0,
VEH-0016,23,Final Assembly,TRUE,1051.07,1094.65,43.58,41.7,,43.58,,0,
